cl_ord_id,symbol,side,order_type,quantity,transact_time,account_id,firm_id,ord_status
87102c36-93b4-4c67-a0f0-1da71ba5575b,META,2,1,2500,2026-02-20T09:38:40,FIRM_A_ACCT_559,FIRM_A,2
b0c23c97-956b-4d64-9465-005d9372d45f,SPY,2,1,1000,2026-02-20T09:39:23,FIRM_A_ACCT_813,FIRM_A,2
c340ab0d-0a10-404f-8964-45f7394b0b04,AMZN,2,1,500,2026-02-20T09:39:25,FIRM_B_ACCT_201,FIRM_B,2
ceb76c5a-60e5-4d23-90b9-797dc41ed60d,QQQ,1,1,2500,2026-02-20T09:39:29,FIRM_B_ACCT_689,FIRM_B,2
31e6dee1-58c4-4dd7-bdd6-775e2c5a0868,TSLA,1,1,2500,2026-02-20T09:39:30,FIRM_B_ACCT_564,FIRM_B,2
26f906a0-2b9e-4464-ae5b-1b096679ec4a,SPY,2,1,1000,2026-02-20T09:39:34,FIRM_B_ACCT_598,FIRM_B,2
eee73a40-29a3-4aa6-99e0-a024fc912587,GOOGL,1,1,500,2026-02-20T09:39:35,FIRM_A_ACCT_769,FIRM_A,2
0ba0abe7-57e9-4870-b694-fefef1bd7f9e,MSFT,2,1,1000,2026-02-20T09:39:43,FIRM_B_ACCT_872,FIRM_B,2
97bde989-ca99-421f-bcf9-57816567324d,AMZN,2,1,2500,2026-02-20T09:39:56,FIRM_A_ACCT_833,FIRM_A,2
d4b8ccd7-e67d-4aa9-a7ba-1ad619068f2e,AMZN,2,1,200,2026-02-20T09:40:02,FIRM_B_ACCT_535,FIRM_B,2
91c77372-12b8-4686-9905-45976aece70d,META,1,1,200,2026-02-20T09:40:07,FIRM_B_ACCT_678,FIRM_B,2
bac52aa4-7a94-40f3-998c-35c05d6cbdc2,TSLA,2,1,200,2026-02-20T09:40:42,FIRM_A_ACCT_893,FIRM_A,2
ba1295ad-8abf-44d8-90f0-d2a596b96f37,TSLA,2,1,1000,2026-02-20T09:40:43,FIRM_A_ACCT_991,FIRM_A,2
fefb259b-21e5-4848-9194-c55f0bbcb944,META,2,1,2500,2026-02-20T09:40:49,FIRM_B_ACCT_630,FIRM_B,2
303ec558-4fa7-42a5-8890-74dd2a903d02,AAPL,1,1,200,2026-02-20T09:41:10,FIRM_A_ACCT_486,FIRM_A,2
b8a1ce8f-7469-466b-b2c9-36570bb45fb0,SPY,2,1,100,2026-02-20T09:41:27,FIRM_B_ACCT_924,FIRM_B,2
2e66469c-493a-4ca9-8faa-4e4e5e3f0611,AAPL,2,1,1000,2026-02-20T09:41:33,FIRM_A_ACCT_755,FIRM_A,2
401d4f38-0199-46df-b7cc-0921e9e74dc6,GOOGL,2,1,100,2026-02-20T09:41:33,FIRM_A_ACCT_973,FIRM_A,2
c0a2ad4f-f9e2-4e80-a505-c54c5d186eff,GOOGL,2,1,200,2026-02-20T09:41:45,FIRM_B_ACCT_518,FIRM_B,2
6be203a4-7b14-4c63-8ba2-55361d9a4cce,TSLA,1,1,100,2026-02-20T09:42:43,FIRM_A_ACCT_921,FIRM_A,2
a64846b6-7902-427c-ac64-dc71ff965cb3,GOOGL,1,1,200,2026-02-20T09:43:44,FIRM_A_ACCT_917,FIRM_A,2
3fea6f88-d170-417c-8ca3-60e3b194dc69,GOOGL,2,1,1000,2026-02-20T09:44:16,FIRM_A_ACCT_874,FIRM_A,2
938c2046-004b-45ac-80ee-6f941778f469,AAPL,2,1,2500,2026-02-20T09:44:31,FIRM_A_ACCT_300,FIRM_A,2
825913a0-acf5-4b77-a123-13c67a29f3b0,AMZN,1,1,200,2026-02-20T09:44:51,FIRM_B_ACCT_888,FIRM_B,2
5e18996a-ad13-4c66-a690-48ccc44c471d,AMZN,2,1,100,2026-02-20T09:45:02,FIRM_B_ACCT_684,FIRM_B,2
ce2eb906-cf0e-4566-a58a-1237de5bd271,MSFT,2,1,200,2026-02-20T09:45:02,FIRM_B_ACCT_436,FIRM_B,2
801482cd-f978-401c-89db-7e80d8185ac5,SPY,1,1,1000,2026-02-20T09:45:07,FIRM_A_ACCT_377,FIRM_A,2
2fc242be-7168-4090-9384-bbc9c16ba9de,AMZN,2,1,2500,2026-02-20T09:45:18,FIRM_A_ACCT_175,FIRM_A,2
125fb6a9-cb2c-4280-9c22-85b033dce886,GOOGL,2,1,1000,2026-02-20T09:45:30,FIRM_B_ACCT_745,FIRM_B,2
d9832380-c8c5-4ac8-a724-c7b05c576051,TSLA,1,1,200,2026-02-20T09:45:34,FIRM_B_ACCT_807,FIRM_B,2
35cddfa7-c79e-4c9c-b06e-8af8abbc6521,AMZN,2,1,100,2026-02-20T09:45:41,FIRM_A_ACCT_496,FIRM_A,2
9e04e6ed-530b-424f-826d-6ba8f48a36c3,TSLA,1,1,2500,2026-02-20T09:45:50,FIRM_B_ACCT_520,FIRM_B,2
76f31525-3b67-43d5-b914-c2bedeb529a1,MSFT,2,1,100,2026-02-20T09:46:04,FIRM_A_ACCT_257,FIRM_A,2
12de8c90-0d9e-498a-9f6f-5d480cd0e021,SPY,2,1,500,2026-02-20T09:46:44,FIRM_B_ACCT_586,FIRM_B,2
ecc88762-85bb-4535-9b1b-1b1269e01402,SPY,2,1,500,2026-02-20T09:46:49,FIRM_B_ACCT_984,FIRM_B,2
76379b80-8d1a-4068-8824-381cbb2e80ba,SPY,2,1,500,2026-02-20T09:46:50,FIRM_B_ACCT_853,FIRM_B,2
7fa5b5a8-0e70-4615-b969-48e2615aba6a,TSLA,2,1,100,2026-02-20T09:47:31,FIRM_A_ACCT_562,FIRM_A,2
c68b8cd9-3c30-4719-8f2d-9c37fb9d9b23,QQQ,1,1,100,2026-02-20T09:47:43,FIRM_A_ACCT_860,FIRM_A,2
93ba8554-815d-4b53-8ede-b4666957fa79,META,2,1,200,2026-02-20T09:48:01,FIRM_A_ACCT_242,FIRM_A,2
aa56a051-478f-485d-9191-b0fda4e2366b,SPY,1,1,200,2026-02-20T09:48:11,FIRM_A_ACCT_154,FIRM_A,2
f5a5669c-ceaf-49d3-8e3c-82afb63207ca,GOOGL,1,1,1000,2026-02-20T09:48:16,FIRM_B_ACCT_234,FIRM_B,2
5af16ca6-686d-440b-b918-4807a245232d,QQQ,2,1,2500,2026-02-20T09:48:30,FIRM_B_ACCT_573,FIRM_B,2
52ba6b14-04cc-4217-a4dc-215d0e076ccb,GOOGL,1,1,1000,2026-02-20T09:48:33,FIRM_B_ACCT_813,FIRM_B,2
363e82db-4eed-48fe-8478-6e298292f6ef,AAPL,2,1,100,2026-02-20T09:49:31,FIRM_A_ACCT_679,FIRM_A,2
2d4ddfea-5f79-4bdd-ab5f-fdbe26c5023f,MSFT,2,1,100,2026-02-20T09:50:06,FIRM_A_ACCT_611,FIRM_A,2
a2451d55-575b-425f-b9e6-2d067bce37cd,META,1,1,500,2026-02-20T09:50:11,FIRM_B_ACCT_714,FIRM_B,2
09936f68-c148-46a8-9299-a859a67ff001,MSFT,2,1,2500,2026-02-20T09:50:14,FIRM_A_ACCT_730,FIRM_A,2
da7489d4-49cf-472b-82e0-ecda54c99bd3,TSLA,2,1,2500,2026-02-20T09:50:19,FIRM_A_ACCT_864,FIRM_A,2
f53ec90a-f0ac-4066-869c-67b0d299029d,GOOGL,2,1,200,2026-02-20T09:50:41,FIRM_B_ACCT_646,FIRM_B,2
f8f2cb69-cf90-4c01-8d62-bc0855e5dfa8,GOOGL,1,1,2500,2026-02-20T09:51:00,FIRM_A_ACCT_947,FIRM_A,2
dabf6be2-084e-4f23-9f07-5a9485c08125,MSFT,1,1,500,2026-02-20T09:51:15,FIRM_B_ACCT_805,FIRM_B,2
57c405dd-c71e-45d6-ac52-66ab0a748c1f,TSLA,2,1,500,2026-02-20T09:51:24,FIRM_B_ACCT_681,FIRM_B,2
32057fb9-f155-458e-afe5-b818690fefb3,META,1,1,2500,2026-02-20T09:51:30,FIRM_A_ACCT_138,FIRM_A,2
4568b461-ca93-40b2-8097-549a338b4fcf,META,1,1,100,2026-02-20T09:51:33,FIRM_B_ACCT_369,FIRM_B,2
2ed9c860-b1d7-4477-97e7-ea58b5f8cc89,GOOGL,2,1,2500,2026-02-20T09:51:37,FIRM_B_ACCT_913,FIRM_B,2
42b97286-9a19-478d-a820-8c1e66b33bb3,SPY,2,1,2500,2026-02-20T09:52:17,FIRM_A_ACCT_936,FIRM_A,2
b8751ae5-7356-4843-b050-b1df0ac14341,SPY,1,1,2500,2026-02-20T09:52:36,FIRM_A_ACCT_550,FIRM_A,2
05502e57-f4fd-4225-8f0e-7dcbf56631b3,MSFT,1,1,200,2026-02-20T09:52:53,FIRM_A_ACCT_373,FIRM_A,2
2e6a359b-54a5-482b-a197-75a981b6f805,QQQ,1,1,500,2026-02-20T09:53:17,FIRM_A_ACCT_795,FIRM_A,2
a71e8f9a-c701-465a-aa57-a98d02efa37f,META,1,1,100,2026-02-20T09:53:29,FIRM_A_ACCT_646,FIRM_A,2
1f1ef760-f490-41bd-bad1-cbeb6936fad4,GOOGL,2,1,500,2026-02-20T09:54:26,FIRM_A_ACCT_724,FIRM_A,2
6095ca42-80b8-4ece-bec5-221ecaf3bf92,AMZN,1,1,2500,2026-02-20T09:54:32,FIRM_B_ACCT_169,FIRM_B,2
a1e6bdad-49bf-421d-881e-fdcded39d180,AAPL,2,1,500,2026-02-20T09:54:33,FIRM_A_ACCT_817,FIRM_A,2
71a3903b-2094-4939-88e1-9133b550b057,QQQ,1,1,500,2026-02-20T09:54:48,FIRM_B_ACCT_274,FIRM_B,2
1e2a6654-72fd-4250-af61-aef3556aa32b,GOOGL,1,1,500,2026-02-20T09:55:01,FIRM_B_ACCT_989,FIRM_B,2
08797d6c-7ddf-4def-a91f-7c78a1b5aee7,QQQ,1,1,2500,2026-02-20T09:55:30,FIRM_B_ACCT_547,FIRM_B,2
1d40d440-04a5-4182-983f-b2331505fd1e,AAPL,1,1,200,2026-02-20T09:56:23,FIRM_A_ACCT_185,FIRM_A,2
64818600-d0d6-4586-8f5a-147cb3b4ad9a,TSLA,1,1,1000,2026-02-20T09:58:16,FIRM_B_ACCT_920,FIRM_B,2
5bfb3994-67f0-4099-9718-6320ed4bdcc2,QQQ,2,1,2500,2026-02-20T09:58:31,FIRM_B_ACCT_888,FIRM_B,2
db8f6d96-647c-449e-8f6a-c63891fc4a5c,META,1,1,500,2026-02-20T09:59:16,FIRM_B_ACCT_296,FIRM_B,2
b1359d7f-24c5-4540-8be8-216081934056,MSFT,2,1,1000,2026-02-20T09:59:34,FIRM_A_ACCT_124,FIRM_A,2
13c5e53d-4c74-4280-a485-8addbcc55fe6,TSLA,1,1,2500,2026-02-20T10:00:05,FIRM_B_ACCT_802,FIRM_B,2
3128e1d0-834c-496c-a21a-4cbcf515122b,SPY,1,1,200,2026-02-20T10:01:01,FIRM_B_ACCT_657,FIRM_B,2
8b1c526b-4838-492c-af4c-1ec24220a190,MSFT,1,1,2500,2026-02-20T10:01:16,FIRM_B_ACCT_476,FIRM_B,2
62214bc3-9e18-42a8-88d5-6799285bfc48,TSLA,1,1,200,2026-02-20T10:02:17,FIRM_A_ACCT_864,FIRM_A,2
832350c4-ac9a-4296-9d67-584124eda2c3,AMZN,2,1,100,2026-02-20T10:02:59,FIRM_A_ACCT_602,FIRM_A,2
dfe95130-889a-4a4a-a436-5150fb846fa8,AAPL,1,1,100,2026-02-20T10:03:51,FIRM_A_ACCT_253,FIRM_A,2
a1db1e58-ec43-443e-95bd-fe676723b2df,TSLA,2,1,2500,2026-02-20T10:03:56,FIRM_B_ACCT_951,FIRM_B,2
eb5cad7c-7297-4f18-938e-ee0f973bc27a,MSFT,1,1,2500,2026-02-20T10:04:05,FIRM_A_ACCT_733,FIRM_A,2
508b7e0a-77c5-4419-9b77-bc167a016792,AMZN,1,1,100,2026-02-20T10:04:21,FIRM_B_ACCT_671,FIRM_B,2
ec6764b9-8554-4bb1-bd2a-de1a929be66f,TSLA,2,1,2500,2026-02-20T10:05:23,FIRM_B_ACCT_794,FIRM_B,2
ee472657-7636-4beb-bf23-8debfde9dabe,AAPL,2,1,2500,2026-02-20T10:05:33,FIRM_A_ACCT_574,FIRM_A,2
9f688280-2d9c-46df-b13b-2b330345b20d,AAPL,2,1,2500,2026-02-20T10:05:46,FIRM_B_ACCT_576,FIRM_B,2
de450c27-c637-4d8e-8d77-3f02059bd0aa,MSFT,1,1,500,2026-02-20T10:05:47,FIRM_A_ACCT_610,FIRM_A,2
9de7e28c-c08f-43d6-9d5f-3e237e2e34cc,AMZN,2,1,1000,2026-02-20T10:05:56,FIRM_A_ACCT_390,FIRM_A,2
459e4a1e-fbd6-48d1-bb44-d7f151697b70,SPY,1,1,500,2026-02-20T10:06:21,FIRM_B_ACCT_282,FIRM_B,2
4622340d-1b9f-48dc-9d35-caf67f380e86,AMZN,1,1,2500,2026-02-20T10:06:31,FIRM_B_ACCT_860,FIRM_B,2
0d1fe91e-0efe-4626-873a-492ddc0fc692,TSLA,2,1,100,2026-02-20T10:06:40,FIRM_B_ACCT_343,FIRM_B,2
5fcf6289-cc15-4bd7-9435-b1fce78a4f0f,QQQ,1,1,1000,2026-02-20T10:06:48,FIRM_B_ACCT_350,FIRM_B,2
db1b9976-fe29-4015-808e-96777ec9059f,SPY,2,1,1000,2026-02-20T10:07:10,FIRM_A_ACCT_250,FIRM_A,2
9c4bd0ba-ef1c-4e15-b6a5-0718e40ce5b4,SPY,1,1,2500,2026-02-20T10:07:14,FIRM_A_ACCT_222,FIRM_A,2
d1ba97cc-7909-45fb-82d8-f2d2791bfbc7,SPY,1,1,2500,2026-02-20T10:07:29,FIRM_A_ACCT_833,FIRM_A,2
558b1cfe-af76-430c-9f76-84eb70fa8a74,GOOGL,1,1,2500,2026-02-20T10:07:31,FIRM_A_ACCT_628,FIRM_A,2
c7ee3fc7-517f-4b16-9499-53840208e5a9,QQQ,1,1,100,2026-02-20T10:07:37,FIRM_A_ACCT_738,FIRM_A,2
4a131721-021f-4d91-af77-466e338a30dd,QQQ,1,1,100,2026-02-20T10:07:44,FIRM_B_ACCT_574,FIRM_B,2
3fab7cc8-9dd0-4097-8272-1f5e7759ab07,AMZN,2,1,200,2026-02-20T10:08:18,FIRM_B_ACCT_273,FIRM_B,2
fad730fb-a5bb-4e93-8d05-6c48b78955a6,TSLA,2,1,1000,2026-02-20T10:08:29,FIRM_A_ACCT_942,FIRM_A,2
34564547-413d-473f-83d0-06b92257473d,AAPL,1,1,100,2026-02-20T10:08:36,FIRM_A_ACCT_111,FIRM_A,2
bb01e130-b4de-4501-a6f3-8308d9895a82,META,1,1,200,2026-02-20T10:09:21,FIRM_B_ACCT_249,FIRM_B,2
600f6288-d19b-4d2b-a057-d1490a13446f,AMZN,1,1,1000,2026-02-20T10:09:47,FIRM_A_ACCT_572,FIRM_A,2
85537319-e8a0-412c-ad98-1b50c61ff2ea,AAPL,2,1,500,2026-02-20T10:09:48,FIRM_B_ACCT_330,FIRM_B,2
cea755c4-60ce-4828-9542-c28c2410efdb,GOOGL,2,1,200,2026-02-20T10:10:27,FIRM_A_ACCT_436,FIRM_A,2
8f35c81c-bf25-482a-b077-d55421667c78,TSLA,2,1,2500,2026-02-20T10:10:55,FIRM_A_ACCT_512,FIRM_A,2
64bcf396-bb66-460d-a851-21eaab9b45a0,MSFT,1,1,200,2026-02-20T10:10:58,FIRM_B_ACCT_588,FIRM_B,2
188f272d-97c5-41f2-9589-37e03121752b,SPY,2,1,2500,2026-02-20T10:10:59,FIRM_B_ACCT_481,FIRM_B,2
f7d82473-54b2-476b-96f6-f494d951aa45,MSFT,1,1,500,2026-02-20T10:11:45,FIRM_A_ACCT_431,FIRM_A,2
68c6fe1e-15ce-4bed-9f21-ce2b5f50c495,GOOGL,2,1,1000,2026-02-20T10:12:24,FIRM_B_ACCT_100,FIRM_B,2
b13a470d-65ef-427a-981b-2c1cbdf59b0f,TSLA,1,1,500,2026-02-20T10:12:39,FIRM_A_ACCT_880,FIRM_A,2
88e86cea-5b63-41d8-bdfc-c1379f440505,META,2,1,500,2026-02-20T10:13:13,FIRM_A_ACCT_739,FIRM_A,2
8bbc1ec5-f2b3-4e3a-b98a-8c4b79d72c64,AMZN,1,1,200,2026-02-20T10:13:34,FIRM_B_ACCT_943,FIRM_B,2
dec0cd6c-f5d1-4519-afea-356075f38bc8,SPY,2,1,100,2026-02-20T10:13:46,FIRM_B_ACCT_901,FIRM_B,2
53aef372-fd70-476f-ad20-dca9d94e0426,META,1,1,500,2026-02-20T10:14:20,FIRM_A_ACCT_774,FIRM_A,2
407016b6-54ea-4e0d-bce6-0696c362fa91,AAPL,2,1,100,2026-02-20T10:14:23,FIRM_A_ACCT_185,FIRM_A,2
12f38d2c-adcb-4582-b539-d86c486b3a41,AAPL,2,1,500,2026-02-20T10:14:57,FIRM_B_ACCT_663,FIRM_B,2
d3b1734f-241a-44b0-b87f-50c491226315,TSLA,2,1,1000,2026-02-20T10:15:11,FIRM_B_ACCT_740,FIRM_B,2
17713e1c-f210-4afc-ac41-92ceecced131,SPY,1,1,200,2026-02-20T10:15:41,FIRM_B_ACCT_334,FIRM_B,2
b5d42a0a-176e-4811-a3e0-b3a102a96e70,MSFT,2,1,200,2026-02-20T10:16:21,FIRM_A_ACCT_940,FIRM_A,2
cf6cbd56-44d6-4953-b2da-f4268556918a,QQQ,2,1,200,2026-02-20T10:16:32,FIRM_B_ACCT_367,FIRM_B,2
81785f87-11e9-4e6d-a0aa-7354ace7d531,META,2,1,2500,2026-02-20T10:16:37,FIRM_A_ACCT_567,FIRM_A,2
99ca8bfe-96a3-483a-8061-faf3554323aa,AMZN,1,1,200,2026-02-20T10:17:07,FIRM_A_ACCT_804,FIRM_A,2
f48aac64-36a2-420b-b1ac-7fea1a2e61f0,TSLA,2,1,200,2026-02-20T10:17:39,FIRM_A_ACCT_517,FIRM_A,2
c412a951-02dd-4f19-8fad-f3eb82189330,MSFT,1,1,1000,2026-02-20T10:17:57,FIRM_B_ACCT_439,FIRM_B,2
4c7ca343-4d8b-4fb4-a0fe-6a92b28698f1,AMZN,1,1,100,2026-02-20T10:17:58,FIRM_A_ACCT_637,FIRM_A,2
d3f073b2-5df4-41f9-8c34-ac82f1c03b0d,AAPL,1,1,2500,2026-02-20T10:18:01,FIRM_B_ACCT_256,FIRM_B,2
ec0d962b-1fe0-4663-b476-b0ff1b7928ff,AMZN,2,1,500,2026-02-20T10:18:03,FIRM_B_ACCT_591,FIRM_B,2
1d2d0b7e-82a9-403b-a7c6-19630605e23b,AAPL,2,1,1000,2026-02-20T10:18:29,FIRM_A_ACCT_479,FIRM_A,2
b8a3798d-5aa7-43bb-8e06-0e5b0be1a04e,AAPL,1,1,100,2026-02-20T10:18:30,FIRM_A_ACCT_657,FIRM_A,2
d66b966d-f5cd-438e-a65d-0a066aa4041f,META,2,1,500,2026-02-20T10:18:36,FIRM_B_ACCT_208,FIRM_B,2
3eafbf63-f235-4c25-89dc-3739ac284363,SPY,2,1,100,2026-02-20T10:18:37,FIRM_A_ACCT_812,FIRM_A,2
1c5e8522-9d1f-4d5b-b5af-ffbf6a6536e5,MSFT,2,1,200,2026-02-20T10:19:19,FIRM_A_ACCT_237,FIRM_A,2
6dfb78d8-2e46-4398-856d-107cfbfe637f,AAPL,2,1,1000,2026-02-20T10:19:22,FIRM_B_ACCT_390,FIRM_B,2
f6575c5f-9b30-48e2-bfa6-b56c77386123,QQQ,2,1,1000,2026-02-20T10:19:48,FIRM_A_ACCT_298,FIRM_A,2
d0a8f212-e8da-4617-b57f-75ab01cac066,SPY,1,1,1000,2026-02-20T10:20:10,FIRM_B_ACCT_502,FIRM_B,2
ea570dd2-2c04-46a3-97ae-f076c9322438,GOOGL,2,1,100,2026-02-20T10:20:35,FIRM_B_ACCT_365,FIRM_B,2
d6e152e7-166c-4109-b21a-525c9fd7e702,GOOGL,1,1,1000,2026-02-20T10:21:07,FIRM_B_ACCT_363,FIRM_B,2
a74e43fa-0f61-40a1-a1b2-a080227755c7,TSLA,2,1,200,2026-02-20T10:22:03,FIRM_A_ACCT_202,FIRM_A,2
1e2edf57-f607-467f-be5d-dc8ae015f9f4,QQQ,2,1,200,2026-02-20T10:22:11,FIRM_B_ACCT_539,FIRM_B,2
0416c75e-9274-445c-b53b-9cba4655ab31,AMZN,1,1,200,2026-02-20T10:22:15,FIRM_B_ACCT_980,FIRM_B,2
775a9bd2-06fa-4143-8d19-42b5c93d6be9,META,2,1,500,2026-02-20T10:22:20,FIRM_B_ACCT_952,FIRM_B,2
77e7c864-621d-44df-a82d-8dfaf094cb8a,QQQ,1,1,100,2026-02-20T10:23:17,FIRM_A_ACCT_492,FIRM_A,2
f5c9a8e1-f84b-4f08-80f9-5225adb37499,SPY,1,1,2500,2026-02-20T10:23:18,FIRM_A_ACCT_704,FIRM_A,2
1d3e5f88-c4f3-4779-9a20-ea2ebf7f00d3,GOOGL,2,1,1000,2026-02-20T10:23:32,FIRM_A_ACCT_662,FIRM_A,2
8498196c-1f8b-4969-8aa2-c7bc3fb17a1d,TSLA,2,1,500,2026-02-20T10:23:59,FIRM_A_ACCT_889,FIRM_A,2
773dfebc-e6ce-43b8-b206-fac411084331,AMZN,1,1,100,2026-02-20T10:24:06,FIRM_B_ACCT_377,FIRM_B,2
ae38df20-1dd2-4add-ba51-db9a4cdd1efa,GOOGL,2,1,1000,2026-02-20T10:24:39,FIRM_B_ACCT_958,FIRM_B,2
df6ffa32-43ea-4035-8590-c19250add30a,SPY,1,1,100,2026-02-20T10:24:42,FIRM_B_ACCT_633,FIRM_B,2
8f6fbb6b-e5f7-4b2f-80ea-5bafb69a920f,AMZN,2,1,2500,2026-02-20T10:24:57,FIRM_A_ACCT_416,FIRM_A,2
3ecfd1b6-a57f-403e-88fe-3ccfa722a8c7,SPY,2,1,2500,2026-02-20T10:25:01,FIRM_A_ACCT_835,FIRM_A,2
07d68f50-8308-42e8-85b5-f67ae3290f48,AMZN,2,1,200,2026-02-20T10:25:53,FIRM_A_ACCT_533,FIRM_A,2
dad3e5a1-c5d1-4050-9d4e-38405f9cb23e,SPY,2,1,100,2026-02-20T10:26:17,FIRM_A_ACCT_704,FIRM_A,2
c2082e02-0621-476d-b3dc-56084078a261,MSFT,1,1,100,2026-02-20T10:26:23,FIRM_A_ACCT_312,FIRM_A,2
8f0c19ac-c52f-47aa-9a81-49ec27771aab,GOOGL,2,1,100,2026-02-20T10:28:15,FIRM_B_ACCT_493,FIRM_B,2
55428686-0718-4bad-9665-0318739e60aa,AAPL,2,1,100,2026-02-20T10:29:12,FIRM_A_ACCT_112,FIRM_A,2
4fcfb44a-97d8-4500-89c9-9cebf33c0f03,GOOGL,1,1,500,2026-02-20T10:29:29,FIRM_B_ACCT_251,FIRM_B,2
d7d9add0-c83f-4fb7-83bb-b2b22145cf70,TSLA,1,1,200,2026-02-20T10:29:29,FIRM_A_ACCT_370,FIRM_A,2
8bf28d33-6aa7-4436-9307-c013b5d0ea2d,META,2,1,100,2026-02-20T10:29:39,FIRM_A_ACCT_771,FIRM_A,2
ba66d81b-b2c9-479f-be15-8cfa687ba276,TSLA,2,1,500,2026-02-20T10:29:46,FIRM_B_ACCT_440,FIRM_B,2
d629ee50-23d1-4b7e-8ba8-86dfa4597140,QQQ,1,1,100,2026-02-20T10:29:49,FIRM_B_ACCT_871,FIRM_B,2
406378e4-13e3-41a3-9975-8a97b4d25121,GOOGL,2,1,2500,2026-02-20T10:29:56,FIRM_B_ACCT_772,FIRM_B,2
128110b5-5c7e-432a-8859-8739f84d3781,AMZN,1,1,500,2026-02-20T10:30:11,FIRM_B_ACCT_817,FIRM_B,2
eae98edc-68e3-4510-9129-430d699f11ad,META,1,1,100,2026-02-20T10:30:18,FIRM_B_ACCT_416,FIRM_B,2
34c9f3f3-5c75-4008-b448-550a2a6f2b9d,META,2,1,1000,2026-02-20T10:30:23,FIRM_A_ACCT_492,FIRM_A,2
12186607-3de1-4ec5-98c1-7658838a8fd4,QQQ,1,1,1000,2026-02-20T10:30:30,FIRM_A_ACCT_410,FIRM_A,2
70991348-d6b7-4c2d-b91c-5a0b4a3724de,AMZN,1,1,200,2026-02-20T10:30:33,FIRM_A_ACCT_401,FIRM_A,2
c6e7a119-7753-4f4f-a586-5aa704f266b1,AAPL,2,1,100,2026-02-20T10:30:33,FIRM_A_ACCT_455,FIRM_A,2
c420e826-2b49-409f-8747-e27c575b3879,AAPL,2,1,100,2026-02-20T10:30:41,FIRM_A_ACCT_316,FIRM_A,2
e69fd1d7-06f6-432d-b087-108377d05766,AMZN,2,1,500,2026-02-20T10:30:52,FIRM_B_ACCT_415,FIRM_B,2
409add94-e008-4885-838f-e54efa1c8806,META,1,1,1000,2026-02-20T10:31:32,FIRM_B_ACCT_473,FIRM_B,2
4b9aa18d-5db8-4430-b1f3-1cd01e3d27f9,META,1,1,200,2026-02-20T10:31:44,FIRM_B_ACCT_389,FIRM_B,2
e4ab5310-7362-4e6b-a07d-f29665f12a50,META,1,1,2500,2026-02-20T10:32:11,FIRM_B_ACCT_879,FIRM_B,2
8ebf1b1f-54e8-4769-8f57-55c2cdae6756,SPY,1,1,2500,2026-02-20T10:32:17,FIRM_A_ACCT_809,FIRM_A,2
5576f628-32df-4fca-becb-2d9fc4465e81,AMZN,2,1,1000,2026-02-20T10:32:36,FIRM_B_ACCT_852,FIRM_B,2
6bc081c0-ea10-40e9-aa89-821b11332125,GOOGL,1,1,200,2026-02-20T10:32:44,FIRM_B_ACCT_176,FIRM_B,2
