exec_id,cl_ord_id,symbol,side,fill_qty,fill_price,transact_time,venue
d40e2462-ca44-456a-b5b1-ac68ddbc3b47,8055203c-d7b2-4f1d-ba00-64923c80aa16,QQQ,1,100,378.53,2026-02-19T09:35:45.365000,ARCA
b5a865f5-ed07-4937-8e1e-cf80e6e69b75,41d37cfd-26ab-4f8f-8054-c9fe2a2b06a8,QQQ,2,2500,378.49,2026-02-19T09:36:14.251000,NASDAQ
3d288791-a9b5-4ca6-b0ee-ed972244a710,1ef887e2-758b-405c-8099-e8fcf2808963,QQQ,2,200,379.05,2026-02-19T09:36:15.408000,NASDAQ
84cd789d-1ce0-498d-9401-30962f003873,2a6b105f-812a-4aa9-95fd-a5f15d8d5679,QQQ,1,2500,379.29,2026-02-19T09:36:28.331000,CBOE
2b9d1ec9-e3c8-4327-b54c-2534b3397b5f,02ac5fb3-f3e8-444b-aec0-edd7b364ca58,MSFT,1,2500,376.79,2026-02-19T09:36:36.313000,NYSE
f7732864-48ab-4b9b-8213-e1a3dbe05153,2bf69572-7f0e-43ae-a0db-8cafb7c55973,AAPL,2,200,175.7,2026-02-19T09:36:42.055000,ARCA
71c7f7fd-e6f7-428c-94aa-c58ef825d49c,073c091a-d56c-4b58-92a6-479452ef91d9,AAPL,1,200,174.73,2026-02-19T09:37:20.136000,ARCA
bc08cf6b-c7c3-44b3-939d-8b2f515ed1e9,bf1e27b0-f540-4967-9704-2a340e19e715,AMZN,1,1000,175.73,2026-02-19T09:38:13.374000,NYSE
04cd6e4c-f755-4e73-9bce-e8011813d72a,58215739-4483-49c9-b62a-ae29a2f2520f,QQQ,2,500,379.01,2026-02-19T09:38:31.369000,NYSE
2327f23a-127d-4820-8eb6-01811a169520,68d5aace-7344-42de-bac2-a925a578e9e4,META,1,100,499.05,2026-02-19T09:38:44.256000,NYSE
15124340-f17b-4052-b714-2de344b1c2ce,68459311-deaf-4fe6-b429-783c0f015505,SPY,2,500,449.67,2026-02-19T09:39:10.300000,CBOE
06a4394c-2724-4f2a-8362-1b638b1b8adc,480ea968-4b71-4b54-aee4-da7b57c3ebaa,MSFT,2,500,375.98,2026-02-19T09:39:13.448000,NASDAQ
612354c0-8236-4a48-bc9b-db05a7d97c31,108d0790-b346-4ed5-abda-bd7f6c6972f4,TSLA,1,200,250.13,2026-02-19T09:41:08.066000,CBOE
e68d2d87-7f21-4c45-89f0-5f0d5600b025,9141f71d-77df-4d86-aaf3-f36a3178ae09,GOOGL,1,1000,139.85,2026-02-19T09:41:27.057000,NYSE
a301090f-116d-4aa7-a721-f59297431c95,378793f3-a5d9-4451-a361-34a14e23ba84,AMZN,2,2500,175.26,2026-02-19T09:42:40.217000,NASDAQ
9a3dc1f0-66af-4725-b407-170ece12a654,762c880c-599a-4046-b0f5-c7e38754e5ea,AAPL,1,1000,174.64,2026-02-19T09:42:41.438000,NYSE
b33da240-9705-4036-80f1-51c177950d88,4d6f8285-27f7-4429-a2b9-f78d2e41d0a5,SPY,1,1000,449.48,2026-02-19T09:42:43.220000,NYSE
5551348b-c011-4a0b-9ec7-cbd21466a1de,a9feee23-92b8-4379-8d29-ba397cdf9282,QQQ,1,200,379.32,2026-02-19T09:42:49.133000,NYSE
e185a3c9-60c3-4ff6-862a-90dfc8725aa9,61eaeaeb-09c5-40d5-877b-3f39de65c8c3,QQQ,2,500,381.5,2026-02-19T09:43:01.347000,CBOE
0e3211f9-d312-45d1-bb19-525db5c51be3,39408980-c82a-4268-a32b-6bc0332c5f6b,QQQ,2,2500,378.22,2026-02-19T09:43:11.455000,NASDAQ
845b8d07-eb62-4bd6-a38c-d4c297a68e6a,fd3915f9-ddf3-4774-a455-ba5ecc86b6b9,AAPL,1,500,175.01,2026-02-19T09:43:30.258000,CBOE
744d3e8a-22bb-4a3b-9912-1d12677a3b5f,00b448dc-a22a-4221-b26e-0f544894bcc5,QQQ,2,1000,378.13,2026-02-19T09:43:49.142000,NASDAQ
5ee21162-323b-438b-b015-7bb1267ab144,0e23da95-3dd4-4e79-a151-10032bca16c2,AAPL,2,2500,175.07,2026-02-19T09:44:07.417000,NASDAQ
c8e540bb-2287-41f4-a2cf-18a5196c1a22,25b88058-ef2b-4f73-a7c0-56d5902747f5,SPY,1,200,451.01,2026-02-19T09:44:44.216000,ARCA
3b4493f2-438d-422a-a042-d374247f1e9d,631ffef7-74a3-4a72-9e57-3b49942d9a5f,META,1,500,498.37,2026-02-19T09:44:58.140000,NYSE
7c8dc4ed-cdf9-4d0c-976d-71c1425bf9f1,427e21d6-0c09-46d1-8adf-9ec0a4f9145b,GOOGL,1,2500,139.72,2026-02-19T09:45:26.109000,NASDAQ
c6b8910e-d898-47bc-8cac-a059bb575b0d,410a044c-7ccf-484b-a746-9ba5f11906ec,META,2,1000,501.46,2026-02-19T09:46:21.374000,NASDAQ
d2582b6d-116c-483a-98b9-336f83071d02,638a8c22-667f-44fd-a558-a753280739f8,QQQ,2,1000,381.36,2026-02-19T09:46:27.413000,NASDAQ
2d012b20-e58a-4ee9-bdc2-7f1bdb130bc4,0ba7edfc-001c-450e-9d69-0e477f5784df,TSLA,1,100,251.16,2026-02-19T09:46:46.393000,NASDAQ
0f6e9f56-2f65-4c4f-a105-e7299cd59bd3,749b8e08-503e-4af4-a597-1245e2181955,QQQ,1,500,380.03,2026-02-19T09:47:33.400000,ARCA
54c1a225-b219-4df4-8d78-2cc8da73393c,d5e703c4-a2c2-4753-94b6-c767e88b428d,MSFT,2,100,376.66,2026-02-19T09:47:41.020000,NYSE
b979e03a-5eb4-424b-99f2-8439286f0b80,edc16dca-d74c-48bb-8b0a-5826415d9d4a,AAPL,2,500,175.84,2026-02-19T09:47:43.412000,NASDAQ
096a26c7-1f1a-485d-8172-4ee341d8f1a7,1b84b6f2-66cc-490e-88b0-4af01d2b91fa,AAPL,1,200,174.28,2026-02-19T09:48:02.379000,NASDAQ
f31362f9-0089-4c41-b871-214eb31b77ee,048f9f38-7ab2-4657-a18b-085bef4c52ae,TSLA,2,100,250.3,2026-02-19T09:48:56.467000,CBOE
8bd10b88-aaf3-42f2-bc36-0ccebc26cc09,fe484aed-775c-427e-aefe-8189568c30c3,TSLA,2,200,250.41,2026-02-19T09:49:01.376000,NASDAQ
2392682f-d17d-4e6a-86bd-9e8deab00db2,9b6f7cf2-2785-44f2-bc45-25f0a195c94d,TSLA,2,100,248.77,2026-02-19T09:49:18.012000,NASDAQ
e820c86c-6f1e-4635-ad26-06e3b4ae6602,5859cb63-6290-4c0a-a2e4-b29df1b5adfe,SPY,2,500,447.86,2026-02-19T09:49:18.037000,ARCA
60888d61-54d9-4229-ae72-5f2fb8632d59,5d4661bb-6c38-4ec2-a5a1-d94707f4c637,QQQ,2,100,379.84,2026-02-19T09:49:33.397000,NYSE
1df8a132-6ee9-490b-b233-c886351861ee,e5a8cd21-4493-4e7a-b96e-0a1284d806c5,META,2,200,499.05,2026-02-19T09:49:54.136000,ARCA
fcedbba6-e160-498f-b069-68cfb91b4e2f,4f50babd-75d2-44a5-8e93-38ab10d0573f,AMZN,2,2500,174.58,2026-02-19T09:51:20.045000,NYSE
6f090366-e228-429a-98b6-ee7bc13e3e6c,0c90ced6-f5af-44b3-ac97-a85ea8667a63,AMZN,1,500,174.93,2026-02-19T09:51:57.384000,CBOE
58ba95dc-b971-430c-8da1-96a8290e8cc2,c4503903-da4c-4b30-9d04-83052ac0b988,MSFT,1,200,374.12,2026-02-19T09:52:05.145000,ARCA
68d80970-744a-4047-8f75-034d1c55ad20,916a63c9-2b45-403c-a829-2ae67d2f7f50,MSFT,2,100,374.4,2026-02-19T09:52:08.179000,ARCA
c178aa33-c146-47bd-9853-d73e2f20984b,63346c77-8b3a-4a65-a947-22cabdce3950,SPY,2,100,449.36,2026-02-19T09:52:31.251000,NYSE
fc13630b-d986-46c1-95f1-11864f36d8e0,b9cc5c8c-696e-43f2-b09b-a2eceeac647d,MSFT,1,2500,373.26,2026-02-19T09:52:38.041000,NYSE
b3a3594e-aa42-464b-928f-0982ebc13986,a8dec5d7-107b-4114-a04a-0ba5ee56d4a5,TSLA,1,500,250.03,2026-02-19T09:52:58.470000,ARCA
0fa4ef8c-09bb-4ca1-854a-1b0b937da93b,14218b26-1c89-495a-9bb3-4aed9be9fac5,GOOGL,2,200,139.85,2026-02-19T09:53:08.423000,NYSE
170a910e-ca9d-4487-a277-8547e52f8fdd,c72d5e42-bb2f-43e0-ba4e-cba4eb6636e3,AMZN,2,200,174.63,2026-02-19T09:53:34.138000,NASDAQ
5afd5a50-5e50-4f04-bcf0-50020a31cda1,44813565-74ca-4966-b645-a448151afb26,TSLA,1,500,250.16,2026-02-19T09:53:46.347000,NYSE
0ce1fd97-1be1-4c2d-9c8c-82a1198d9a34,67d49110-37b5-44df-afda-968f69aec6da,META,2,2500,499.5,2026-02-19T09:54:16.292000,ARCA
14678a33-2d98-4f4c-8b15-7e1aa00b4541,b064ad5e-abf7-4317-89dc-ef29eada07c5,GOOGL,2,200,139.8,2026-02-19T09:54:27.072000,ARCA
385e6d3b-734d-45d9-bb5a-0bfa51750a87,d66e3b90-0f3a-4c40-9d49-016b0ab1d633,AMZN,1,100,174.9,2026-02-19T09:54:37.375000,NASDAQ
0d0002c4-5d17-4e67-b475-65cba65a2c50,4b11699a-8441-4256-8093-d5063af74c50,META,2,200,498.24,2026-02-19T09:54:42.354000,CBOE
6cd1db7c-fa80-45e2-ba36-f63dd9044536,d10dffe5-289d-4acc-aabf-fb3b1808b2a6,AMZN,1,2500,174.61,2026-02-19T09:55:28.116000,NASDAQ
bb966cf0-07d8-4e3f-982c-e5be9f77a4dd,9c2a1242-eb2c-4f84-b65d-d414dbe6a8df,QQQ,2,100,378.43,2026-02-19T09:55:40.151000,NASDAQ
1b9e5937-48c9-4531-9f4e-59cab115cefb,6cdda0d9-1adb-461c-aafd-b53111d4aacb,AMZN,1,500,175.34,2026-02-19T09:56:02.477000,ARCA
c21b996a-daaa-4ec3-9c0d-172f43005616,ec3cfb91-d157-444f-8851-090c5e2107b3,AMZN,2,500,175.03,2026-02-19T09:56:04.058000,NASDAQ
791575a6-0684-49fd-9a53-750767010fe1,2f35fad7-0d3d-4800-9a9c-2c7cc207738b,AMZN,2,1000,175.28,2026-02-19T09:56:42.356000,CBOE
910bece8-3d7d-4eb9-88cd-8faaffcf02f9,c42b4869-d7c3-421e-b69b-6c0f257450c7,GOOGL,1,100,139.79,2026-02-19T09:56:54.173000,NYSE
617624b0-b9dd-4b6f-82f3-2202cef3e678,4f4bb2ec-1b17-4266-ad94-a31f27e7bf92,SPY,2,1000,447.89,2026-02-19T09:56:56.343000,CBOE
69595bc2-e073-4675-a788-c4f6d7557f78,f9cb4b9a-bae2-4ee6-a4fd-bdcd6c50a5ec,MSFT,2,500,373.89,2026-02-19T09:57:11.454000,CBOE
2f660b38-e358-4394-9eb9-6a4801ccb979,cbfd348b-69fe-4e1b-b0dd-0dbf065d402e,QQQ,1,1000,380.72,2026-02-19T09:58:00.163000,NASDAQ
fbed9fae-e87c-4613-93c3-35998954b400,ae5632af-8f98-44dc-b8eb-d3fea1bd009b,GOOGL,2,500,139.7,2026-02-19T09:58:17.141000,NYSE
3b2ff455-7fe3-4984-8ed4-31aa81b82d21,678c4bb4-8373-43a5-8115-fdd8dc71696b,AAPL,2,200,175.48,2026-02-19T09:58:32.122000,NYSE
feaf4c2e-3e5e-4095-ae69-ccd6d827885f,120cdc29-0b91-4cfa-a86d-3b4d2baf91cb,GOOGL,1,2500,140.63,2026-02-19T09:58:51.446000,CBOE
3082b7e8-d621-4ab8-9209-ec65be1206fc,8e9d6c12-f5b0-47b6-9b0f-3d09e6b9841a,TSLA,1,100,249.44,2026-02-19T09:59:27.438000,NYSE
655ad652-8dd0-4712-8604-4b99ed5f2af6,9977e6e1-baa9-42a2-b497-0d7d3c1f357f,MSFT,2,100,374.14,2026-02-19T10:00:01.431000,ARCA
09054773-d35a-4b07-b604-a78b98ea0584,4a01985f-70bc-4abb-b2b7-8f503796c0ea,TSLA,2,1000,250.65,2026-02-19T10:00:03.069000,NASDAQ
14afe7f7-7e5f-485e-8d9c-9d09b77a631e,ee9ff834-7938-4e68-a9de-76659f73622c,MSFT,2,100,376.68,2026-02-19T10:00:07.452000,CBOE
c894f02a-9791-4dea-bc38-5c42be8dd69f,fa1fde99-eb2d-4abb-bc0a-e49985658a4f,SPY,2,100,448.53,2026-02-19T10:00:36.481000,ARCA
13f7ce51-4132-41fc-87e2-e1d602dd4d18,5a2e1ea4-b4f1-4150-a325-bcf5f68d263b,SPY,2,2500,451.93,2026-02-19T10:00:56.386000,NYSE
8dcdd252-208e-438f-8b6c-4712c3c51e60,9bbc209f-8ef8-4696-bcf1-04b68593173b,TSLA,2,1000,249.39,2026-02-19T10:01:01.434000,ARCA
01d9a0be-a964-4d4a-98c3-3d6d3e77f402,d07099c0-8fc0-44a6-98bd-263ddcb5bf28,SPY,2,2500,449.27,2026-02-19T10:01:19.230000,NASDAQ
0eb76681-638d-4aa9-8818-c26e5ffa8ac8,f5c7b8e2-bfd2-44c7-a4f4-1dcc6ab5afe2,TSLA,1,500,250.02,2026-02-19T10:01:33.030000,ARCA
7d089d5a-6ffc-4006-b8ee-ff6775857eea,658893c8-08c1-460c-8f1d-86c387b05280,TSLA,2,2500,248.94,2026-02-19T10:01:58.126000,CBOE
a8305054-6045-403b-ad61-a0ff1a24a1a6,749df44b-6aab-44aa-b31b-51e8f03bd61b,QQQ,2,500,378.96,2026-02-19T10:02:30.126000,CBOE
a5e07da2-dfd1-4411-a670-9a773765ea59,1afe9484-6a3a-46e6-89f0-6d06ec696261,META,1,100,501.62,2026-02-19T10:02:33.337000,NASDAQ
d7e78c00-c209-44d7-ace6-9457c6ce7d15,fd0284e6-3b07-41ad-aef3-8f0354a33896,SPY,1,1000,448.11,2026-02-19T10:02:51.271000,CBOE
2ddc33e5-6e86-4f71-8c89-b87ba114cfd9,3cc02430-f163-4a25-8d4f-04b8d5a1f6d5,MSFT,2,500,375.5,2026-02-19T10:03:13.170000,NASDAQ
090828a1-8e8f-446f-a647-07856f4056e5,e96cdd31-9366-4471-8a54-53de5d749b15,META,2,2500,500.31,2026-02-19T10:03:21.438000,NYSE
b0d7aa06-d5be-4171-ab21-c0bd6bd42f27,eccf4f3b-6006-4333-880c-767baccf6066,AAPL,1,200,174.49,2026-02-19T10:04:39.402000,NASDAQ
fba0f78c-739e-4606-abd7-a6a924a1b2d3,0dc948ea-6c32-4cfc-873f-c0645f747223,META,2,1000,501.55,2026-02-19T10:05:08.308000,NYSE
ce99cebc-131f-4a65-b85f-f2d1bf38d75e,28400af9-ca26-4b98-b4b5-be8994686bb9,SPY,1,500,448.15,2026-02-19T10:05:53.311000,NYSE
64013e46-1bbb-4163-884e-746a88b74120,dc30b846-3f2b-4b97-a8a3-f67d3b261ebd,QQQ,1,1000,378.2,2026-02-19T10:05:56.015000,NASDAQ
59cb51b1-35ed-4c6e-a781-d912e1625bd6,cadac7ae-1d1c-4c17-93cf-1af820b10128,AMZN,2,1000,175.57,2026-02-19T10:06:04.021000,NYSE
93b748e1-0390-4994-994b-a15564be3e28,25ac72da-f66c-4362-91e6-9a40fe68bf81,TSLA,1,1000,250.27,2026-02-19T10:06:13.353000,ARCA
263fccde-2839-42a2-8133-a1f10b5d04db,847e034e-0e38-416e-9eb8-d8dc05c23db7,MSFT,2,1000,375.55,2026-02-19T10:06:20.471000,CBOE
eeb45cdb-3dac-4eac-942b-852e76a406c5,087d38bf-54da-45c1-973e-f0e92aa5a246,MSFT,1,100,374.95,2026-02-19T10:06:43.019000,NASDAQ
82325ed5-c051-4ad3-aa23-0be44247c41e,856b237c-98a1-4bb4-b16d-435de12f8793,AMZN,2,500,175.31,2026-02-19T10:06:58.163000,CBOE
74fcf5ee-51f8-48e1-96ce-b20671e1aef0,f78fc9c8-d33a-4119-956f-eb0829d091d9,QQQ,1,2500,379.72,2026-02-19T10:07:05.399000,NYSE
23caae68-1c24-443a-a465-adb18723e7ea,2782b0a4-cf59-4afe-b0a0-00402d20f0ec,AMZN,2,2500,174.93,2026-02-19T10:07:08.342000,CBOE
6b924be9-aead-4f4a-b48e-02d34f523ca2,68b89a95-2215-4cce-8794-ab7548c025b8,GOOGL,2,2500,139.59,2026-02-19T10:07:19.484000,ARCA
b2d0f795-9bec-4a2c-9733-6c5610acd912,816190e9-be5e-4f71-9b79-ff14582837aa,TSLA,1,1000,250.15,2026-02-19T10:07:40.324000,NASDAQ
a9412a55-6768-4288-a5db-b6bcc16b84ae,9f4ce42b-b402-4636-8b82-0b8df4288100,QQQ,2,2500,378.2,2026-02-19T10:07:42.299000,NYSE
5d7125f2-f9bb-480d-b074-6612ab43f557,c141c2ba-d975-4a7a-a6f9-58dc44a9c63b,MSFT,1,200,376.17,2026-02-19T10:08:41.223000,NASDAQ
c2fec18e-406e-4a15-ae46-0950e315d052,70d74e10-c888-4119-b4bf-d79aaebe1cf2,AMZN,2,100,175.17,2026-02-19T10:09:12.454000,NYSE
b09818fe-7411-4689-a5b0-36206ed3367c,01cf71f3-32d7-4446-83b1-65943176b9fd,TSLA,1,1000,248.76,2026-02-19T10:09:49.014000,NYSE
eef65ad7-8ea0-4d40-83f9-c1e7e1e19d9f,601e245c-fec4-4bd7-8353-2c5a04bb0555,META,1,500,498.29,2026-02-19T10:10:46.399000,NYSE
a94f810e-b958-48fb-8932-2ddd4944bb0b,43eb44b9-a96d-4a9f-9d60-bddfb6ef8a9c,META,1,1000,501.64,2026-02-19T10:12:09.488000,NASDAQ
f3cb106c-79bc-4928-b820-08debd2dbfb1,3893ce1f-70cc-4eef-a13c-6cc39bc2873f,AAPL,2,100,174.55,2026-02-19T10:12:29.468000,CBOE
722269a4-42a1-47a6-8463-c4f365095551,7a141e41-2644-4978-805f-007af361025e,QQQ,1,500,378.28,2026-02-19T10:12:48.380000,NYSE
06d15244-6802-4bbc-8ce5-17c165ea47d3,1ef6c6f9-bee9-41e0-84d1-16f9afb2f6d1,META,2,500,500.83,2026-02-19T10:13:40.169000,CBOE
b84a3873-3049-4868-9b0a-fd50e540b769,63fd1523-cbf2-49a1-b831-8a13b4a75b6a,SPY,1,2500,451.46,2026-02-19T10:14:04.042000,NYSE
9f1979d5-34e9-449b-b51e-a58aa3334cef,2791669e-e757-4a5e-bf07-e122903a9c35,AAPL,2,500,175.09,2026-02-19T10:15:01.109000,NYSE
09988b67-fcdc-4c92-96d1-e602524c60a5,f27a59ff-a982-41c3-aafd-01877b841739,QQQ,1,500,381.77,2026-02-19T10:15:16.376000,CBOE
4a9d2cca-c3a9-4103-8e99-976a166b16c4,b6828466-f00f-4a78-bd1c-c73b140da8f3,MSFT,2,100,376.38,2026-02-19T10:15:35.469000,ARCA
841f168b-6eab-4f6d-93aa-fa555512f60e,c4187515-7b0a-449c-a1e3-fb389b02bca4,MSFT,2,1000,375.24,2026-02-19T10:15:41.414000,NYSE
ba489866-5c6c-4e8d-9f1b-b0cfedbb6a9a,001a9ef7-3eaa-46b0-8be2-bde62f8315b2,QQQ,1,500,379.13,2026-02-19T10:15:54.140000,ARCA
0322c7d5-cad9-42f4-a45b-d6729f925ee1,4dd5754f-bc36-4f4c-939b-9bf9654174ca,QQQ,1,2500,378.8,2026-02-19T10:16:11.125000,NYSE
96e06b17-ff07-4208-b01b-630ad825d96f,91b713f7-2fcd-43e9-9321-277c735b2efe,MSFT,1,500,376.67,2026-02-19T10:16:46.456000,NYSE
52ff1070-741e-490e-85fa-4f2190730513,7802d462-8f60-43c3-af61-4f239207367d,MSFT,1,100,375.52,2026-02-19T10:16:57.245000,NYSE
0d1ec7d1-0633-473c-bb40-c5a148d2b1e6,74d45739-a9c3-4cf0-aab1-a7e9e3172056,QQQ,2,2500,378.82,2026-02-19T10:18:14.326000,ARCA
caa7f9a3-15c6-4fca-8dcf-e3ce1bcb1bc7,e95fd909-97e0-469a-b7c6-5a3c9d761475,TSLA,1,500,249.04,2026-02-19T10:18:27.111000,NASDAQ
dc5d8a17-bf7a-4b1c-99a5-809f6ae325dd,5cebfd62-2c0f-444a-92dc-5f970d906dcc,SPY,1,500,451.41,2026-02-19T10:19:23.198000,ARCA
b2329676-d78a-4eb2-b46c-e17a04c08c2f,93171519-8aed-4524-9db3-3e6eed613d5b,MSFT,1,2500,376.11,2026-02-19T10:20:31.131000,NYSE
9eb0e5d9-df68-4ac1-8a78-99ec161fb426,25b87612-223a-497f-8e21-ed491e94da48,TSLA,2,500,249.99,2026-02-19T10:20:32.105000,NASDAQ
cad9b281-d275-4362-a4d5-dd7afd073cc6,2d6505ac-3f4e-440f-81a6-e33489d8697e,META,2,2500,498.11,2026-02-19T10:20:57.491000,NYSE
f681fff8-c735-402a-98c3-16861c7bf21a,00df4f4b-1f32-4ae5-9875-c07e4993d94e,GOOGL,2,500,139.96,2026-02-19T10:21:00.147000,CBOE
e0d84c30-2c6c-4093-aa6d-6a6a472ecbaf,1749c98f-b6a4-4ca7-9587-0031cbd57886,SPY,1,2500,451.03,2026-02-19T10:21:24.419000,NASDAQ
f220c676-12d1-4e37-ac5c-aea9b1428a2e,0706e4b6-6190-4af2-8a41-d81622a68cde,AMZN,2,200,174.93,2026-02-19T10:21:52.309000,NASDAQ
6dc485f8-fd97-418b-8c1f-3e223be85ad0,2bd467b4-78df-482e-ac71-4908fee85b6f,SPY,1,500,449.95,2026-02-19T10:22:16.095000,CBOE
b49401c7-44e2-40b5-b0cc-1bd6a7999cc1,d718b1cb-5b4e-4c2b-bc59-980cc8a94184,SPY,2,2500,451.51,2026-02-19T10:23:09.174000,CBOE
02bc5dd7-ba01-4b0e-b6d8-259144ef15af,3892b9df-af08-4750-a4ab-8a2b714082e4,TSLA,2,500,250.46,2026-02-19T10:23:32.315000,ARCA
f82f3601-01e5-4235-a5ac-6881c27c1092,0441ed9b-8cf7-410b-991f-8756bbf1b569,MSFT,1,500,374.88,2026-02-19T10:23:48.041000,NYSE
a0006e7d-14b8-4301-b89b-c68f7c82a044,7130a274-a32c-4882-9232-a702c186d90b,QQQ,1,1000,379.05,2026-02-19T10:23:58.297000,NYSE
437bc382-d4b7-494b-9f57-a86a989453aa,2911c21d-d386-49ce-83e6-9743b43c316d,TSLA,1,1000,250.2,2026-02-19T10:24:01.244000,ARCA
2f323cbe-3bbb-4e1b-902d-225e091d85bb,5df96029-6ddd-4dae-a786-0f2160c3041d,QQQ,1,1000,378.71,2026-02-19T10:24:05.368000,NASDAQ
1ea3adcb-25cf-4b08-944a-7f7f944f63c7,0cb87725-5bd6-4b3d-9235-d4e5b0f93776,AMZN,2,500,174.55,2026-02-19T10:24:15.139000,ARCA
4b67458d-1934-493b-985a-b1fa461c9810,24f6ec9b-174f-4f62-b5e0-21aa6380a6c9,GOOGL,1,500,139.72,2026-02-19T10:24:18.113000,NYSE
916bdfe2-74ed-4e60-9652-f35eff807c2a,270f4636-56aa-4c0b-93b6-d703c3cfbc50,QQQ,1,100,379.03,2026-02-19T10:24:36.041000,NYSE
65bc5670-5f87-4241-95b5-41f31aa6e1c7,3b8fc9ed-0c23-49be-977b-93a833957c9b,SPY,1,100,448.53,2026-02-19T10:25:00.156000,ARCA
91d4fb83-c4fa-490c-bc6f-a9b721d37a51,bb38403c-1ecd-42b8-84e6-e67f760710a1,AAPL,1,1000,174.95,2026-02-19T10:25:10.271000,CBOE
76f6acd2-0556-4668-a180-c4a909d535b7,1f70ad8d-6f85-428c-8e7e-9c46df7cbd54,SPY,2,500,449.31,2026-02-19T10:25:14.248000,ARCA
fb72be31-02c7-419f-a171-93f27b21f2e1,86524581-4e1e-4311-9190-e8e2053f71c4,SPY,1,2500,448.09,2026-02-19T10:25:31.488000,CBOE
79e0a0e8-635d-4706-8a58-10e7495cbf4e,08c811d6-7f8c-4afe-bf53-bf2ebb5f8300,GOOGL,1,200,140.64,2026-02-19T10:25:47.259000,ARCA
ecd9d900-c1b7-4095-9180-77bf50f1e7ce,7811ce59-470a-475d-bd73-43c7ac8bbffb,AMZN,2,1000,174.82,2026-02-19T10:25:54.065000,ARCA
3331c506-208c-4dea-a9ac-8d31d8e1f712,fab47dee-3b10-4751-896f-9df9b0869e76,TSLA,2,100,249.92,2026-02-19T10:26:20.179000,NYSE
bff8c7df-7dc0-41b2-aaee-5e8d44d06b73,5f53fb47-5f92-4cc6-bfdc-714c91afb82f,AMZN,2,100,174.93,2026-02-19T10:26:38.432000,NASDAQ
5fff4e9e-31d2-4907-a1c1-5a1b393b43d2,7a62636f-b1d9-4e49-a943-2f8b4793e643,QQQ,2,2500,379.83,2026-02-19T10:27:14.055000,ARCA
02452fad-5f12-44e4-912b-b4aba6ce6d56,8f9b145f-6c3d-4b58-aa74-241a5fbfdbdc,GOOGL,2,200,140.65,2026-02-19T10:27:49.061000,ARCA
59e47a2c-7bb2-4bf3-afc9-ecefb134b397,53d06b0e-d7e0-4ecf-a971-8afc92195e83,AMZN,1,1000,175.61,2026-02-19T10:28:12.083000,NASDAQ
c8c19978-a946-45fc-84f1-c0c6b56ba614,71b47112-bc88-4dd0-a811-a5c941f9a11c,SPY,1,500,451.52,2026-02-19T10:28:37.362000,ARCA
a67c3b17-ac4f-4243-a029-60bd72b74493,8df5c7be-12db-4d3c-8e51-bc6f8fde6595,AAPL,2,500,174.79,2026-02-19T10:28:50.194000,NASDAQ
c081f43e-58c9-445b-9af7-c7bffd643b85,e656b6c1-0435-4f69-a5b7-e3c84f008ce4,MSFT,2,100,375.4,2026-02-19T10:29:26.048000,ARCA
