cl_ord_id,symbol,side,order_type,quantity,transact_time,account_id,firm_id,ord_status
1e20e665-5fae-4e93-8600-c03d93508922,AMZN,1,1,500,2026-02-18T10:04:34,FIRM_B_ACCT_271,FIRM_B,2
a197b98c-64a9-47f3-873a-568b3c76c7d7,QQQ,1,1,100,2026-02-18T10:04:57,FIRM_A_ACCT_796,FIRM_A,2
3a823f6d-e79a-4354-844f-bde80c4416fd,META,2,1,1000,2026-02-18T10:06:51,FIRM_A_ACCT_201,FIRM_A,2
c264c469-31ed-4962-940d-2c45d36870a2,AAPL,1,1,500,2026-02-18T10:08:11,FIRM_A_ACCT_976,FIRM_A,2
19189119-ee4a-4896-8b1b-e1be9dd35f97,AAPL,1,1,2500,2026-02-18T10:08:11,FIRM_B_ACCT_590,FIRM_B,2
9da52874-eaed-4d7b-8748-423cb20e8777,QQQ,2,1,500,2026-02-18T10:08:12,FIRM_A_ACCT_416,FIRM_A,2
1c97c607-8c60-4180-a4fe-33ce710e1677,AMZN,2,1,200,2026-02-18T10:08:20,FIRM_B_ACCT_358,FIRM_B,2
69bf58c5-7224-4a07-9512-2e2182fb95e3,MSFT,1,1,500,2026-02-18T10:08:53,FIRM_B_ACCT_987,FIRM_B,2
d95eb362-a18a-4cdd-b651-74e0e32a1bab,AAPL,2,1,1000,2026-02-18T10:09:14,FIRM_A_ACCT_118,FIRM_A,2
c2180d71-097d-485e-a0ab-81e13d7091ca,TSLA,2,1,2500,2026-02-18T10:09:44,FIRM_A_ACCT_256,FIRM_A,2
e9ed1e72-e468-44bc-afae-dccb421560a9,AMZN,1,1,1000,2026-02-18T10:09:49,FIRM_B_ACCT_453,FIRM_B,2
b6a0dab7-5414-46b6-9b45-8264bf266b54,SPY,1,1,1000,2026-02-18T10:10:14,FIRM_B_ACCT_130,FIRM_B,2
b00d7814-418c-438f-a752-02affba9ff29,MSFT,2,1,200,2026-02-18T10:10:52,FIRM_A_ACCT_876,FIRM_A,2
79774d69-fd9f-4967-9578-c785ebe66f00,AAPL,2,1,200,2026-02-18T10:11:27,FIRM_A_ACCT_995,FIRM_A,2
6bba673f-d5a7-4910-b3aa-128f18e848b7,QQQ,2,1,500,2026-02-18T10:11:32,FIRM_A_ACCT_310,FIRM_A,2
1f0a0386-f3a7-438f-9c07-43af314e0e8b,AMZN,2,1,2500,2026-02-18T10:11:42,FIRM_B_ACCT_382,FIRM_B,2
f61882fc-c10f-4ff0-ac77-4525d950be22,TSLA,2,1,1000,2026-02-18T10:12:12,FIRM_B_ACCT_563,FIRM_B,2
09f84e4c-d03b-412a-9644-8a31e06d7bda,AAPL,1,1,100,2026-02-18T10:12:43,FIRM_B_ACCT_465,FIRM_B,2
ab6e512e-8cc8-40c5-a8b8-efe124d479ff,QQQ,2,1,1000,2026-02-18T10:12:48,FIRM_A_ACCT_402,FIRM_A,2
570c6b54-9b34-4f16-b458-b2e76b645d90,TSLA,1,1,100,2026-02-18T10:12:56,FIRM_B_ACCT_161,FIRM_B,2
abdbe511-03b3-4b91-b756-f4482d0eb0e0,META,1,1,2500,2026-02-18T10:14:19,FIRM_B_ACCT_482,FIRM_B,2
b658fdb9-b0a0-446d-a6cf-fd1851304304,QQQ,2,1,500,2026-02-18T10:14:32,FIRM_A_ACCT_964,FIRM_A,2
ab5a70de-2e6c-4cdc-8a4c-da086da3d458,AAPL,1,1,2500,2026-02-18T10:14:39,FIRM_A_ACCT_372,FIRM_A,2
8a50fa14-3bcc-40e8-a3c7-afeee7d10e23,TSLA,1,1,100,2026-02-18T10:14:40,FIRM_A_ACCT_639,FIRM_A,2
17e42069-75ae-49bc-a8da-eaf8216e04ef,QQQ,1,1,1000,2026-02-18T10:15:29,FIRM_A_ACCT_439,FIRM_A,2
b4b9a0d7-ea2e-450d-8461-48781cef8e25,AAPL,1,1,500,2026-02-18T10:15:44,FIRM_A_ACCT_983,FIRM_A,2
c6b34920-2f28-4532-8979-1181309b189f,TSLA,2,1,2500,2026-02-18T10:17:07,FIRM_B_ACCT_307,FIRM_B,2
31138f7d-9cfe-4013-8215-c7b30c205863,AMZN,1,1,200,2026-02-18T10:17:42,FIRM_A_ACCT_456,FIRM_A,2
f5b0d9e2-1126-4a72-9680-ca40b5fed1d6,TSLA,1,1,100,2026-02-18T10:17:46,FIRM_B_ACCT_978,FIRM_B,2
240d5192-138c-447a-8e8e-37901ee42145,MSFT,1,1,500,2026-02-18T10:17:58,FIRM_B_ACCT_261,FIRM_B,2
85c8e48f-59fb-4ac4-b07a-b322e28de7b3,GOOGL,1,1,1000,2026-02-18T10:18:03,FIRM_B_ACCT_791,FIRM_B,2
1b7779d7-6188-43d6-b9dc-64f0f46fa827,META,1,1,2500,2026-02-18T10:18:41,FIRM_B_ACCT_275,FIRM_B,2
53fff032-8c24-48c1-8a00-493ea7b1a407,AMZN,1,1,2500,2026-02-18T10:19:00,FIRM_B_ACCT_760,FIRM_B,2
a0ccd859-3738-4984-b8fc-e20d3df82b6e,SPY,1,1,2500,2026-02-18T10:19:17,FIRM_A_ACCT_532,FIRM_A,2
3a4bdf76-7dbb-4076-9e29-91a5c8a2a2f6,META,2,1,1000,2026-02-18T10:19:45,FIRM_A_ACCT_591,FIRM_A,2
61fd893d-4481-432a-91fd-6e4e52195598,MSFT,1,1,200,2026-02-18T10:20:51,FIRM_A_ACCT_399,FIRM_A,2
023e289c-3904-42d8-8ffd-f407a2501fce,TSLA,2,1,500,2026-02-18T10:21:38,FIRM_A_ACCT_893,FIRM_A,2
3c0960d9-fdde-4e93-aebd-a382d56cf9c0,SPY,1,1,200,2026-02-18T10:21:46,FIRM_A_ACCT_159,FIRM_A,2
b143314a-9fbe-4f95-8f39-abb391534c9b,SPY,1,1,500,2026-02-18T10:22:02,FIRM_A_ACCT_213,FIRM_A,2
8145c891-5375-4c8e-a08f-edc1102dcc2f,QQQ,2,1,100,2026-02-18T10:22:44,FIRM_A_ACCT_967,FIRM_A,2
ad1f66f5-a5bf-47e2-a52b-f5029cf1fd1d,AMZN,2,1,2500,2026-02-18T10:22:51,FIRM_A_ACCT_693,FIRM_A,2
8506ac51-9f04-4f1d-91ab-6afa26199971,MSFT,1,1,1000,2026-02-18T10:23:02,FIRM_B_ACCT_136,FIRM_B,2
fe5e0e99-79e2-4468-8ce7-49acd88b3f95,GOOGL,1,1,500,2026-02-18T10:23:38,FIRM_A_ACCT_339,FIRM_A,2
4edd5208-7333-4934-b621-d09236fe8ef9,QQQ,1,1,1000,2026-02-18T10:25:29,FIRM_B_ACCT_750,FIRM_B,2
a4aef351-101c-4abd-a4f8-91aecb5f949c,GOOGL,2,1,2500,2026-02-18T10:25:30,FIRM_B_ACCT_215,FIRM_B,2
a452de2a-70ce-4ca2-a4b3-ca1b7f6ef0f2,TSLA,1,1,1000,2026-02-18T10:25:36,FIRM_A_ACCT_339,FIRM_A,2
c76736ca-f6c2-4ec6-8485-2465dccd6ada,GOOGL,1,1,1000,2026-02-18T10:26:21,FIRM_B_ACCT_334,FIRM_B,2
56b57b83-4a99-4927-bdb7-828b512281d3,AMZN,2,1,1000,2026-02-18T10:27:45,FIRM_B_ACCT_368,FIRM_B,2
b9e4a576-b8bc-49ae-87d7-8197daeba344,AAPL,2,1,2500,2026-02-18T10:28:18,FIRM_A_ACCT_568,FIRM_A,2
2effe58a-7552-4673-87a9-988f9b99467a,MSFT,1,1,100,2026-02-18T10:28:19,FIRM_B_ACCT_572,FIRM_B,2
768179d7-d95e-491a-86c9-ca439c98e471,QQQ,2,1,1000,2026-02-18T10:29:38,FIRM_A_ACCT_300,FIRM_A,2
a98d63f4-4c8f-47cd-92a1-d9ef2c1045fc,TSLA,1,1,2500,2026-02-18T10:29:57,FIRM_B_ACCT_104,FIRM_B,2
f6addf41-e060-489e-8f12-09a96e53308e,QQQ,1,1,1000,2026-02-18T10:30:42,FIRM_A_ACCT_997,FIRM_A,2
c2562554-5d76-4abd-94ca-634bfceba490,QQQ,1,1,100,2026-02-18T10:30:44,FIRM_A_ACCT_667,FIRM_A,2
d187f2bb-0107-4108-b6fd-9f33500e13ee,META,1,1,200,2026-02-18T10:30:44,FIRM_B_ACCT_265,FIRM_B,2
2af3ef1a-37d2-426b-95cb-eef41b06da08,AAPL,1,1,200,2026-02-18T10:30:51,FIRM_B_ACCT_713,FIRM_B,2
f1263522-c678-4dfd-823c-935e80ddfceb,AMZN,2,1,200,2026-02-18T10:30:53,FIRM_B_ACCT_953,FIRM_B,2
5c123745-9ffd-458a-93e9-940aba1c5349,GOOGL,1,1,100,2026-02-18T10:31:50,FIRM_B_ACCT_765,FIRM_B,2
253c0124-3fca-4758-8327-990346fa4f99,TSLA,1,1,2500,2026-02-18T10:33:19,FIRM_A_ACCT_797,FIRM_A,2
baeda964-810b-450b-8419-67763723b87c,AMZN,2,1,500,2026-02-18T10:33:37,FIRM_A_ACCT_874,FIRM_A,2
09333dea-6500-46da-9afc-657acf3f9d5e,MSFT,2,1,500,2026-02-18T10:34:26,FIRM_B_ACCT_157,FIRM_B,2
d60286b7-ffa6-4936-b53e-53adb860bda4,GOOGL,1,1,100,2026-02-18T10:34:47,FIRM_A_ACCT_738,FIRM_A,2
fa881612-a33a-4cf9-8b6b-970f5c1dc25a,AAPL,2,1,500,2026-02-18T10:35:49,FIRM_B_ACCT_357,FIRM_B,2
b296f446-9519-45e8-b295-c0d6057747b8,QQQ,2,1,200,2026-02-18T10:35:55,FIRM_A_ACCT_348,FIRM_A,2
0b243e3e-0dd0-47c8-800c-81397c9558e5,SPY,1,1,1000,2026-02-18T10:36:06,FIRM_B_ACCT_576,FIRM_B,2
daf647bf-02c8-4bb3-b127-7e06e3b962cb,GOOGL,2,1,100,2026-02-18T10:36:19,FIRM_A_ACCT_241,FIRM_A,2
86b853d3-97e5-4340-8ccc-e03a959c0e97,AAPL,2,1,200,2026-02-18T10:36:26,FIRM_B_ACCT_446,FIRM_B,2
c3d5433a-d597-4bfc-9d20-42189a6f5b56,QQQ,1,1,1000,2026-02-18T10:36:31,FIRM_A_ACCT_276,FIRM_A,2
50adfc2c-4f45-4ff7-884c-69b042b12c0b,AMZN,2,1,200,2026-02-18T10:37:14,FIRM_B_ACCT_353,FIRM_B,2
993c405f-6321-48ac-bded-92f39a5a2218,TSLA,2,1,500,2026-02-18T10:37:39,FIRM_B_ACCT_180,FIRM_B,2
34937f6c-5728-46c0-86f0-0d153acc1fde,QQQ,2,1,2500,2026-02-18T10:37:47,FIRM_A_ACCT_931,FIRM_A,2
ed4b1df4-3a58-4bfb-b01d-62cbbfc3efac,SPY,2,1,2500,2026-02-18T10:38:08,FIRM_B_ACCT_384,FIRM_B,2
932d58bd-fd4f-45d5-bfa4-8f0f8c64bbe8,AMZN,1,1,100,2026-02-18T10:38:19,FIRM_A_ACCT_607,FIRM_A,2
c82bc0aa-9447-4282-935f-53b7f2ffa21d,TSLA,1,1,500,2026-02-18T10:38:19,FIRM_B_ACCT_653,FIRM_B,2
7f14055e-8fd2-46ab-b1ac-0d9ca1cd3623,GOOGL,1,1,2500,2026-02-18T10:38:25,FIRM_A_ACCT_760,FIRM_A,2
d702c64f-99de-4acb-b0de-75612f4d99bd,TSLA,1,1,500,2026-02-18T10:39:36,FIRM_B_ACCT_263,FIRM_B,2
c875ccdf-fb5f-48e1-8d06-946cd20048cd,AAPL,1,1,2500,2026-02-18T10:40:07,FIRM_B_ACCT_662,FIRM_B,2
1ceb3a9d-950e-4bf5-b43e-821d789812e7,META,1,1,100,2026-02-18T10:40:22,FIRM_A_ACCT_566,FIRM_A,2
47210d83-48df-4bc2-9c44-334d266b8aa0,MSFT,2,1,100,2026-02-18T10:40:25,FIRM_B_ACCT_563,FIRM_B,2
1996d4e1-3b05-49d1-bba1-56662ef12d26,META,1,1,100,2026-02-18T10:40:28,FIRM_B_ACCT_982,FIRM_B,2
178c3fb4-5e8c-44de-afae-6d87e827d9ff,TSLA,2,1,1000,2026-02-18T10:40:35,FIRM_B_ACCT_400,FIRM_B,2
682f0a04-9a7d-4db1-8e74-50243c7fbf61,GOOGL,2,1,200,2026-02-18T10:40:42,FIRM_B_ACCT_897,FIRM_B,2
db8a39ad-4ae9-4b13-8919-feee5ea76dc6,TSLA,1,1,1000,2026-02-18T10:40:58,FIRM_A_ACCT_731,FIRM_A,2
c7164f0a-f7eb-47cd-a703-0832c9a2e755,AMZN,2,1,500,2026-02-18T10:41:24,FIRM_B_ACCT_843,FIRM_B,2
090df44a-5a31-4f30-a17d-31588294f429,GOOGL,2,1,1000,2026-02-18T10:42:32,FIRM_A_ACCT_684,FIRM_A,2
95deffce-e8e6-45ba-8704-169e4c49e52b,MSFT,1,1,200,2026-02-18T10:42:44,FIRM_A_ACCT_767,FIRM_A,2
2a775cf3-0985-4239-9134-52c1bf257079,QQQ,1,1,200,2026-02-18T10:42:52,FIRM_B_ACCT_640,FIRM_B,2
fb77f155-6945-4a88-a340-a2cb4f86819b,AAPL,2,1,200,2026-02-18T10:43:05,FIRM_A_ACCT_858,FIRM_A,2
27459bea-07af-4bd6-927c-eb8689b8d4d3,AAPL,1,1,2500,2026-02-18T10:43:15,FIRM_A_ACCT_311,FIRM_A,2
ccf6ea53-0037-489d-8115-70f529fe0a3a,META,1,1,200,2026-02-18T10:44:14,FIRM_A_ACCT_161,FIRM_A,2
c779f93c-52bb-4899-96b4-97ef22da582d,META,2,1,1000,2026-02-18T10:44:15,FIRM_A_ACCT_446,FIRM_A,2
ec46f802-5b80-4929-b05f-04d4808251c1,TSLA,1,1,100,2026-02-18T10:44:33,FIRM_A_ACCT_289,FIRM_A,2
bb78da2f-6bfe-46c3-9cee-f1c1fc12677c,META,1,1,2500,2026-02-18T10:44:40,FIRM_A_ACCT_682,FIRM_A,2
40209ee1-6b8f-4f60-a41a-0e6e9628af41,AMZN,2,1,1000,2026-02-18T10:44:40,FIRM_A_ACCT_266,FIRM_A,2
d0186a57-ff79-4ff8-a2b9-179b9a44dee8,AMZN,1,1,1000,2026-02-18T10:44:51,FIRM_B_ACCT_413,FIRM_B,2
0a881b71-2e5f-45fa-8a6f-231464dfcc56,AAPL,2,1,500,2026-02-18T10:45:03,FIRM_A_ACCT_118,FIRM_A,2
19138606-2753-4c60-97ba-12cf53980e3d,AMZN,2,1,2500,2026-02-18T10:45:06,FIRM_B_ACCT_737,FIRM_B,2
9f2611ce-7967-4148-b8b6-70ac6993af9d,SPY,1,1,2500,2026-02-18T10:46:00,FIRM_B_ACCT_436,FIRM_B,2
